Foodstatus_ID,Foodstatus,Schooling_year,Age,Household_size,Rainfed_area,Irrigated_area,Remittance,No_livestock,Infrastructure_index,Region_ID,Region,Sex_ID,Sex,Caste_ID,Caste,Livelihood_ID,Livlihood
1,Food sufficent,0,62,7,0,0,0,0,0.992,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,4,34,4,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,11,25,2,0,0,5000,0,0.996,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,40,4,0,0,0,0,0.984,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,43,7,0,0,0,0,0.995,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,55,3,0,0,18400,0,0.986,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,72,1,0,0,0,0,0.879,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,12,29,2,0,0,12500,1.64,0.907,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,11,32,5,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,45,5,0,0,0,0,0.987,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,15,34,3,0,0,0,0,0.991,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,67,4,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,12,59,5,0,0,250000,0.45,0.995,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,58,3,0.2257356,0,0,4.9,0.973,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,72,1,0,0,0,0,0.879,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,11,23,4,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,4,40,1,0,0,8000,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,11,62,2,0,0,0,0,0.996,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,61,2,0,0,1680,0,0.973,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,58,3,0.2257356,0,0,4.9,0.973,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,10,41,4,0,0,0,0.29,0.998,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,78,5,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,7,45,5,0,0,0,0,0.99,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,78,5,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,47,6,0,0.45783,0,0,0.924,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,3,40,4,0,0,3500,0,0.972,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,54,7,0,0,0,0.3,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,69,3,0,0,5000,0,0.996,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,6,41,4,0,0,0,0,0.994,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,11,34,3,0,0,0,0,0.985,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,15,26,4,0,0,1520000,0,0.98,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,4,34,4,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,73,3,0.25435,0.25435,25000,0,0.908,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,73,3,0.25435,0.25435,25000,0,0.908,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,42,6,0,0,0,0,0.992,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,73,7,0.30522,0.55957,0,1.75,0.964,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,54,7,0,0,0,0.3,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,54,7,0,0,0,0.3,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,15,42,4,0,0,31000,0,0.995,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,4,34,4,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,7,47,10,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,31,4,0,0,0,0,0.987,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,4,55,7,0,0,5000,0.04,0.982,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,67,3,0,0,4.00E+05,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,78,9,0,0,37000,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,83,3,0,0,0,0.15,0.899,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,44,7,0,0,0,0.42,0.99,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,6,51,6,0,0,9000,0.07,0.993,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,6,36,4,0,0,0,0,0.992,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,52,4,0.6167988,0,0,0.7,0.993,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,3,40,4,0,0,3500,0,0.972,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,72,1,0,0,0,0,0.879,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,4,72,8,0,11.04381,0,1.82,0.987,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,78,5,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,70,6,0.1653275,0.6231575,1000,3.83,0.899,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,62,7,0,0,0,0,0.992,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,11,62,2,0,0,0,0,0.996,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,15,26,4,0,0,1520000,0,0.98,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,61,9,0,0,186000,0,0.993,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,15,34,3,0,0,0,0,0.991,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,66,5,0,0,195000,0.08,0.993,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,11,23,4,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,46,9,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,10,41,4,0,0,0,0.29,0.998,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,59,1,0,0,0,0,0.991,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,6,37,4,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,62,7,0,0,0,0,0.992,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,12,59,5,0,0,250000,0.45,0.995,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,46,6,0.2766056,0,500,1.46,0.89,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,10,63,4,0,7.040015,0,3.74,0.985,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,70,6,0.1653275,0.6231575,1000,3.83,0.899,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,10,60,2,0,0,0,0,0.989,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,66,5,0,0,195000,0.08,0.993,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,60,8,0,0,37400,0,0.987,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,52,7,0,0.40696,0,0,0.985,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,46,9,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,12,58,3,0.025435,0.5245969,2.00E+05,0.74,0.971,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,76,2,0.20348,0,16000,1.4,0.992,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,62,7,0.71218,0,600,2.8,0.992,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,7,49,2,0,0,5000,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,7,49,2,0,0,5000,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,15,34,3,0,0,0,0,0.991,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,46,9,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,7,45,5,0,0,0,0,0.99,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,3,42,7,0.05087,0,0,0,0.958,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,12,29,2,0,0,12500,1.64,0.907,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,3,49,5,0,0,0,0,0.997,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,11,32,5,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,53,3,1.32262,0,12000,4.2,0.99,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,43,5,0.033365,0.233555,0,1.1,0.977,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,10,41,4,0,0,0,0.29,0.998,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,10,33,1,0,0,0,0,0.994,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,70,6,0.1653275,0.6231575,1000,3.83,0.899,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,12,38,4,0,0,10000,0,0.991,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,61,2,0,0,1680,0,0.973,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,28,5,0,0,0,1.63,0.99,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,47,6,0,0.45783,0,0,0.924,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,12,48,4,0.4164981,0.2098387,0,1.88,0.88,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,67,4,0,0,0,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,67,3,0,0,4.00E+05,0,1,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,46,6,0.2766056,0,500,1.46,0.89,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,10,60,2,0,0,0,0,0.989,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,28,5,0,0,0,1.63,0.99,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,12,19,4,0,0,182400,0,0.997,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,10,52,1,0,0,0,0,0.982,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,72,1,0,0,0,0,0.879,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,60,4,0,0,0,0,0.977,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,44,7,0,0,0,0.42,0.99,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,47,6,0,0.45783,0,0,0.924,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,4,72,8,0,11.04381,0,1.82,0.987,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,3,40,4,0,0,3500,0,0.972,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,15,34,3,0,0,0,0,0.991,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,43,7,0,0,0,0,0.995,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,61,2,0,0,1680,0,0.973,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,52,7,0,0.40696,0,0,0.985,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,10,52,1,0,0,0,0,0.982,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,70,7,0.3974219,0,27050,4.52,0.902,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,44,4,0,0,0,3.5,0.925,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,47,12,0.0156,0,0,0.4,0.962,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,36,2,0,0,0,0,0.987,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,77,17,2.161975,0.5087,16000,9.87,0.798,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,57,2,0.0190763,0,0,0.92,0.924,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,77,2,0.86479,0,5000,1.94,0.948,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,48,5,0,0,0,0,0.991,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,55,7,0,0,0,0.2,0.983,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,85,2,0.5087,0,19000,0,0.945,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,58,1,0,0,5000,0,0.973,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,69,9,0,0,382000,0.23,0.996,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,5,60,6,0,0,0,1.04,0.948,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,74,3,0,0,2900,0.12,0.962,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,56.92410112,7,0.050978661,0,3469.795678,0.754141121,0.972,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,51.34386108,2.870175218,0.010776438,0,0,2.042526031,0.924,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,52.96856406,2,0.015414163,0,0,0.743384711,0.936,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,3.547132601,64.93974916,9.196308278,0.628212599,0.147814729,4649.175677,3.605763827,0.904,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,69.79430641,2,0.560092311,0,3198.576603,1.572509627,0.939,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,74.09419163,2.96860279,0.027151993,0,2965.934141,0.177142923,0.962,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,44.08613442,4.021533606,0,0,0,0,0.99,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,2.343263377,57.34326338,6.531347325,0,0,0,0.593668247,0.966,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,82.63235288,1.912309366,0.464091774,0,17772.33112,0,0.947,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,58.09057137,1.004766914,0.00412238,0,5000,0.009247814,0.973,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,62.67373518,7.794997177,0,0,266922.2304,0.160712338,0.994,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
0,Food inadequate,0,60.79233933,2.223078784,0.014820782,0,646.9284745,0.741536973,0.932,5,Midwest,0,Male,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,39,3,0,0,25000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,7,34,2,0,0,0,0,0.998,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,43,3,0,0,40000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,78,6,0,0,53000,5.08,0.828,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,61,9,0,0,30000,3.88,0.931,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,51,4,0,0,0,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,24,4,0,0,48000,0,0.991,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,24,4,0,0,48000,0,0.991,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,40,3,0,0,3000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,28,2,0,0,75000,0,0.995,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,1,28,3,0,0,60000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,24,4,0,0,48000,0,0.991,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,44,4,0,0,227000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,7,35,3,0,0,250000,0,0.992,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,33,2,0,0,30000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,4,26,3,0,0,58000,0,0.988,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,78,6,0,0,53000,5.08,0.828,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,39,3,0,0,167500,0.15,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,33,4,0,0,3.00E+05,0,0.995,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,32,2,0,0,1.00E+05,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,24,3,0,0,0,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,38,4,0,0,70000,0.07,0.995,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,84,2,0.33365,0,3600,2.83,0.765,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,31,4,0,0,0,0,0.992,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,72,3,0,0,27000,1.42,0.958,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,32,2,0,0,70000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,1,28,3,0,0,60000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,82,5,0,0,0,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,32,1,0,0,0,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,43,3,0,0,40000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,51,4,0,0,0,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,63,2,0,0,66000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,29,3,0,0,4.00E+05,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,40,3,0,0,3000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,17,30,3,0,0,0,0,0.995,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,3,28,4,0,0,0,0,0.992,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,59,3,0,0,0,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,17,30,3,0,0,0,0,0.995,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,81,4,0.100095,1.501425,40000,3.7,0.995,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,11,35,3,0,0,196000,0.14,0.995,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,35,5,0,0,9.00E+05,0,0.994,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,11,24,2,0,0,3.00E+05,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,28,2,0,0,75000,0,0.995,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,28,2,0,0,75000,0,0.995,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,4,26,3,0,0,58000,0,0.988,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,32,2,0,0,70000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,43,3,0,0,40000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,15,27,2,0,0,88000,0,0.995,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,12,30,3,0,0,60000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,29,3,0,0,220000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,12,17,3,0,0,126000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,15,37,3,0,0,5000,0,0.992,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,10,21,3,0,0,265000,0,0.992,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,29,3,0,0,4.00E+05,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,32,2,0,0,1.00E+05,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,55,3,0,0,0,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,44,4,0,0,227000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,51,3,0,0,45000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,57,4,0,0,80000,0.01,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,7,25,2,0,0,48000,0,0.99,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,39,3,0,0,25000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,11,49,3,0,0,385000,0,0.995,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,7,35,3,0,0,250000,0,0.992,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,47,6,0,0,220000,0,0.996,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,51,4,0,0,0,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,58,7,0,0,2.00E+05,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,4,26,3,0,0,58000,0,0.988,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,7,25,2,0,0,48000,0,0.99,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,59,3,0,0,0,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,54,3,0,0,45000,0.98,0.985,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,32,2,0,0,1.00E+05,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,15,29,5,0,0,40000,0,0.998,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,4,26,3,0,0,58000,0,0.988,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,32,2,0,0,1.00E+05,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,63,2,0,0,66000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,11,22,1,0,0,0,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,1,28,3,0,0,60000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,48,1,0,0,0,0,0.998,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,38,4,0,0,70000,0.07,0.995,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,24,4,0,0,48000,0,0.991,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,43,3,0,0,40000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,8,39,3,0,0,25000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,3,37,3,0,0,0,0,0.995,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,12,17,3,0,0,126000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,84,2,0.33365,0,3600,2.83,0.765,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,48,1,0,0,0,0,0.998,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,58,7,0,0,2.00E+05,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,5,44,4,0,0,227000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,41,3,0,0,7000,0,1,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,7,25,2,0,0,48000,0,0.99,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
1,Food sufficent,0,60,2,0,0,0,0,0.998,1,Central,1,Female,0,Other caste,0,Non Agriculture Household
