FIPS,State,County,X,Y,POP_Total,Diabetes_count,Diabetes_per,Obesity,Access_Excercise,Physical_Inactivity,PCP_rate,Food_Env_Index,SVI,Urban_Rural
47015,Tennessee,Cannon County,888492.1213,1463779.752,14446,929,7,24.02,25.8,18.62,18.2,8.1,0.3144,Urban
47017,Tennessee,Carroll County,673982.0089,1462510.071,27903.6,2228,8.54,25.34,32.6,23.46,45.8,7.3,0.5493,Rural
47019,Tennessee,Carter County,1230184.39,1561412.094,56430,6334,11.2,30.08,83.2,24.06,36.6,5.7,0.6454,Urban
47021,Tennessee,Cheatham County,792420.0354,1505189.944,40483.4,2785,7.92,24.18,62.0,16.02,56.2,8.6,0.2763,Urban
47023,Tennessee,Chester County,664187.0036,1399857.553,17315.4,1150,7.9,26.28,38.8,20.68,25.4,7.6,0.5064,Urban
47025,Tennessee,Claiborne County,1092246.175,1564158.598,31820.8,2842,9.42,26.96,51.8,23.64,64,6.7,0.6369,Rural
47027,Tennessee,Clay County,925559.4278,1551445.088,7683.2,584,7.22,21.26,25.2,18.24,31.2,7.4,0.6477,Rural
47029,Tennessee,Cocke County,1148190.432,1508312.175,35755.6,3927,11.18,29.5,66.4,22.76,46.4,6.2,0.6814,Urban
47031,Tennessee,Coffee County,890984.4499,1428220.91,55913.6,4680,9.64,28.52,71.4,25.24,63.6,7.4,0.5414,Urban
47033,Tennessee,Crockett County,613900.1412,1440053.289,14324.4,998,7.72,23.06,13.4,20.9,15.8,7.6,0.7594,Urban
47035,Tennessee,Cumberland County,981300.2002,1490075.909,59905.8,6350,9.12,28.12,65.0,22.82,68.8,7.3,0.4328,Urban
47037,Tennessee,Davidson County,820136.6696,1497488.94,691312,47856,9.3,28.78,88.6,22.22,95.2,7.2,0.6916,Urban
47039,Tennessee,Decatur County,707909.292,1423732.834,11698,1031,8.72,27.68,43.6,23.88,35.6,7.5,0.3679,Rural
47041,Tennessee,Dekalb County,906833.5618,1485075.251,20135.6,1729,9.34,24.5,32.2,20.78,40.6,7.6,0.6267,Rural
47043,Tennessee,Dickson County,769613.2804,1490478.433,53358.6,3525,7.66,22.28,61.0,19.12,34.2,7.8,0.3463,Urban
47045,Tennessee,Dyer County,587460.4155,1465733.793,37268.6,3051,9.38,30.84,61.2,26.32,39.2,6.1,0.6973,Urban
47047,Tennessee,Fayette County,594057.3759,1369437.698,40577.2,3541,8.68,26.32,44.4,20.86,35.4,7.8,0.4656,Urban
47049,Tennessee,Fentress County,981560.013,1538563.917,18339.2,1548,8.48,24.36,54.8,19.84,46,7.6,0.4628,Rural
47051,Tennessee,Franklin County,893385.1512,1390764.802,41987,3754,9.6,30.28,54.2,20.9,63.2,7.4,0.528,Urban
47053,Tennessee,Gibson County,630848.7409,1461826.732,49169.8,5125,12.02,33.82,54.8,27.54,41.4,6.9,0.7829,Rural
47055,Tennessee,Giles County,808122.9412,1387528.65,29441,2311,8.22,28.2,45.0,22.58,37.8,7.5,0.4844,Rural
47057,Tennessee,Grainger County,1108508.454,1542534.149,23249.2,1773,7.74,22.1,28.4,21.14,20.6,7.9,0.5045,Urban
47059,Tennessee,Greene County,1168729.475,1539441.04,69030,7881,11.62,32.9,44.2,28.1,56.8,7.1,0.5885,Urban
47061,Tennessee,Grundy County,923794.0448,1420267.612,13401.6,1137,8.94,27,33.2,20.92,17.9,7.1,0.8186,Rural
47063,Tennessee,Hamblen County,1130964.59,1538940.24,64535,6295,10.94,30.64,69.4,26.48,59.8,6.5,0.8689,Urban
47065,Tennessee,Hamilton County,976361.4366,1402799.232,364620.6,34697,10.86,30.12,85.4,23.14,110.2,6.8,0.5404,Urban
47067,Tennessee,Hancock County,1130300.034,1573486.838,6567.8,443,6.86,20,5.4,17.04,15,6.9,0.8367,Rural
47069,Tennessee,Hardeman County,631968.8111,1373233.285,25197.6,2367,10.5,31.46,30.6,26.94,16.8,6.2,0.8889,Rural
47071,Tennessee,Hardin County,704806.9977,1378006.108,25707.2,2480,9.62,31.92,45.4,28.54,51.4,7.1,0.5216,Rural
47073,Tennessee,Hawkins County,1155827.955,1567649.426,56622.6,5411,9.72,31.34,44.0,27.26,27.8,7.1,0.5796,Urban
47075,Tennessee,Haywood County,602784.1379,1413364.204,17413.4,1779,11.26,31.74,34.0,22.7,30,6.2,0.8816,Rural
47077,Tennessee,Henderson County,682454.6507,1427321.819,27922.6,3013,12.04,32.64,48.8,25.58,26.2,7.3,0.6162,Rural
47079,Tennessee,Henry County,684045.2994,1503615.232,32303.8,3044,9.34,27.4,53.0,25.98,68.8,6.8,0.6133,Urban
47081,Tennessee,Hickman County,762722.4159,1451001.193,24957.4,1998,8.9,24.34,26.6,20.54,20.2,7.7,0.3386,Urban
47083,Tennessee,Houston County,736212.1165,1502893.551,8220.6,551,7.02,20.1,43.2,16.72,24.2,7.7,0.4946,Rural
47085,Tennessee,Humphreys County,733433.8231,1475088.459,18497.8,1286,7.32,21.52,38.0,17.06,25,7.5,0.3068,Rural
47087,Tennessee,Jackson County,916377.9189,1528837.858,11730.2,995,8.12,24.88,48.2,20.9,17,7.7,0.6155,Urban
47089,Tennessee,Jefferson County,1117506.505,1518403.98,54230.6,4715,9.02,30.9,57.6,22.96,42,7.8,0.563,Urban
47091,Tennessee,Johnson County,1251762.521,1583024.421,17772,1286,7.02,24.42,100.0,19.88,34,7.1,0.6337,Rural
47093,Tennessee,Knox County,1074838.487,1506295.761,465840.6,39565,10.22,30.08,81.4,22.08,112.6,7.2,0.3498,Urban
47095,Tennessee,Lake County,578262.3564,1496085.267,7288.6,504,7.9,20.72,34.4,17.46,17.9,6.6,0.9526,Rural
47097,Tennessee,Lauderdale County,570319.6912,1431113.079,25791.2,2697,12.52,31.18,32.8,27.74,7.8,6.4,0.972,Rural
47099,Tennessee,Lawrence County,775615.2899,1386238.343,43757,3435,9.04,31.22,55.4,27.4,40.4,7.6,0.802,Urban
47101,Tennessee,Lewis County,763666.8591,1420011.011,12131.2,832,7.16,22.8,29.4,18.58,16.6,7.1,0.5111,Rural
47103,Tennessee,Lincoln County,848965.7325,1384596.239,34083.8,2465,7.7,27.34,46.4,22.08,51.4,7.7,0.4539,Rural
47105,Tennessee,Loudon County,1045269.345,1473443.892,53127.6,4951,8.7,26.58,65.2,19.6,52.2,7.8,0.2479,Urban
47107,Tennessee,Mcminn County,1022145.226,1435569.079,53402.8,5078,10.12,30.72,52.8,29.14,49.8,7.3,0.6537,Urban
47109,Tennessee,Mcnairy County,670916.6236,1372734.876,25832.2,2301,9.36,28.28,33.8,28.5,35,6.8,0.4144,Rural
47111,Tennessee,Macon County,884802.4754,1544898.359,24244.6,2080,10.26,31.98,41.4,27.68,16.4,7.7,0.5611,Urban
47113,Tennessee,Madison County,642477.6326,1419070.394,97851,10011,12.02,38.04,75.4,27.7,133.2,6.6,0.8536,Urban
47115,Tennessee,Marion County,935947.6965,1392438.738,28655.4,2820,10.36,26.32,66.6,22.2,47.4,7.5,0.4271,Urban
47117,Tennessee,Marshall County,829440.7966,1419536.869,33584,2544,8.84,29.56,48.8,21.82,13.8,7.4,0.4933,Urban
47119,Tennessee,Maury County,800005.6455,1433519.612,94492.2,7811,9.74,29,57.6,26.98,54.6,7.7,0.3278,Urban
47121,Tennessee,Meigs County,1003519.451,1443326.461,12266.6,1028,8.58,22.62,34.8,21.88,47.4,7.8,0.4978,Rural
47123,Tennessee,Monroe County,1054521.839,1441620.393,46457.8,3941,8.76,29.9,74.6,22.36,19.8,7.5,0.6474,Rural
47125,Tennessee,Montgomery County,763792.6892,1529000.581,205022,15744,12.04,33.98,60.4,24.16,41,6.7,0.5589,Urban
47127,Tennessee,Moore County,867932.1185,1402806.643,6408.8,458,7.18,20.32,21.8,15.76,33.1,7.8,0.1108,Urban
47129,Tennessee,Morgan County,1009890.411,1514236.778,21520.6,1507,7.62,23.48,42.6,22.28,13.2,6.9,0.6884,Urban
47131,Tennessee,Obion County,608662.182,1500813.258,30286,2962,10.36,29.8,65.4,27.4,48.2,7,0.7626,Urban
47133,Tennessee,Overton County,950631.4031,1530922.107,22187.6,1733,8.18,28.22,46.2,22.86,47.6,7.9,0.4497,Urban
47135,Tennessee,Perry County,729846.5067,1430051.469,8035.6,604,7.88,21,11.8,17.82,25,6.3,0.5487,Rural
47137,Tennessee,Pickett County,966729.8668,1556893.381,5081.2,433,7.56,20.76,57.0,18.1,43,7.7,0.2794,Rural
47139,Tennessee,Polk County,1034724.91,1402777.675,16818.8,1498,8.96,27.34,72.2,21.9,51.4,8,0.4666,Urban
47141,Tennessee,Putnam County,934745.1136,1506224.85,78724.4,5862,8.98,28.64,62.8,23.64,66.4,6.8,0.6365,Urban
47143,Tennessee,Rhea County,992341.2746,1452856.202,32957.4,2669,9,25.8,53.2,21.22,34.6,6.8,0.7505,Urban
47145,Tennessee,Roane County,1024869.785,1483631.527,53254.6,5033,9.1,26.96,63.8,19.52,35.4,7.4,0.3205,Urban
47147,Tennessee,Robertson County,808724.1121,1536456.989,70888.4,5290,8.94,27.68,67.6,22.6,36,8.4,0.3097,Urban
47149,Tennessee,Rutherford County,856472.0528,1464324.985,324368.8,24129,10.64,34.8,76.8,22.26,42.6,7.9,0.3975,Urban
47151,Tennessee,Scott County,1018778.169,1548456.038,22026.6,1580,8.36,29.86,48.8,24.16,39,6.6,0.7454,Rural
47153,Tennessee,Sequatchie County,951961.4819,1421412.108,14942.2,1193,8.26,28.48,40.4,19.38,29.6,7.1,0.5401,Urban
47155,Tennessee,Sevier County,1114579.928,1487896.549,97939.4,9061,9.8,32.68,71.4,28.88,36.6,7.5,0.6633,Urban
47157,Tennessee,Shelby County,550793.4091,1365097.184,936102.2,79191,10.92,33.34,88.0,25.06,85.8,6.4,0.8803,Urban
47159,Tennessee,Smith County,892650.4369,1513968.806,19893.4,1443,8.2,25.46,44.2,19.88,43.2,8.1,0.3861,Urban
47161,Tennessee,Stewart County,723517.64,1525994.342,13534.4,933,7.14,21.7,48.2,15.64,7.2,7.5,0.295,Rural
47163,Tennessee,Sullivan County,1211085.752,1583620.056,157719.2,16933,10.82,32.46,77.4,26.92,126,6.8,0.5452,Urban
47165,Tennessee,Sumner County,845521.227,1533774.706,187520.2,13360,8.38,27.78,67.6,26.72,48.2,8,0.3001,Urban
47167,Tennessee,Tipton County,560832.5681,1400842.826,61553.4,5237,10.4,29.56,61.2,26.34,29.2,7.6,0.3937,Urban
47169,Tennessee,Trousdale County,873314.3684,1527952.854,10421,608,7.26,19.62,52.3,17.34,23,8,0.3141,Urban
47171,Tennessee,Unicoi County,1206237.896,1537392.801,17775.4,1601,8.7,24.58,100.0,19.14,36.2,7.4,0.6286,Urban
47173,Tennessee,Union County,1079529.063,1540181.491,19685.8,1451,7.96,22.12,33.8,18.28,15.2,7.8,0.5105,Urban
47175,Tennessee,Van Buren County,944039.4716,1457151.633,5803,428,7.12,21.66,34.4,16.52,17.9,7.6,0.5767,Rural
47177,Tennessee,Warren County,915225.4734,1452055.228,40985.4,3668,10.26,30.96,66.2,22.96,49.4,7.3,0.7836,Urban
47179,Tennessee,Washington County,1197627.176,1556819.37,128719,12500,10.78,30.72,71.8,23.92,179.2,7.3,0.6136,Urban
47181,Tennessee,Wayne County,740124.7034,1385670.155,16610.2,1344,8.5,24.92,58.6,25.24,28.8,6.9,0.7406,Rural
47183,Tennessee,Weakley County,647357.4664,1496941.297,33384.2,2335,7.94,30.16,28.2,25.08,56.4,7,0.6404,Urban
47185,Tennessee,White County,941083.7441,1482787.221,27113,2318,9.1,28.84,34.2,18.78,34.8,7,0.4691,Rural
47187,Tennessee,Williamson County,813038.9437,1465842.026,232170.6,13319,7.24,22.08,74.4,16.82,145.6,9.1,0.0213,Urban
47189,Tennessee,Wilson County,863535.2957,1500130.342,140527,10706,8.98,26.76,67.0,20.82,32,8.4,0.1738,Urban
48001,Texas,Anderson County,32759.52117,971072.1661,57814.4,3917,8.14,25.36,30.4,18.54,36.2,6,0.8428,Urban
48003,Texas,Andrews County,-621340.2735,1047497.467,18238.8,825,6.98,20.9,88.6,15.06,43.8,7.7,0.6419,Urban
48005,Texas,Angelina County,131856.8268,909755.6915,87239.8,8828,12.36,38.22,68.6,30.74,61,6,0.9889,Urban
48007,Texas,Aransas County,-98286.78113,561621.3103,24481.8,2144,7.88,23.34,86.2,19.88,36.6,5.6,0.9376,Urban
48009,Texas,Archer County,-247612.2685,1175555.101,8716.2,627,7.46,21.66,23.6,14.72,17.9,7.5,0.2301,Urban
48011,Texas,Armstrong County,-484909.2831,1336572.198,1880.6,127,6.8,19.28,3.8,14.38,17.9,5.9,0.1356,Urban
48013,Texas,Atascosa County,-246791.7419,650014.443,50193,2973,7.68,22.8,41.0,17.22,18.2,7.9,0.7877,Urban
48015,Texas,Austin County,-26809.70672,756880.5833,29907.4,2145,7.9,24,54.2,19.58,18.2,7.7,0.7613,Urban
48017,Texas,Bailey County,-625163.9159,1245116.015,6996.4,345,6.72,19.48,81.8,14.24,34.2,8.1,0.7928,Rural
48019,Texas,Bandera County,-313784.7852,746692.6238,22784.8,1799,6.86,22.66,61.4,15.66,24,6.9,0.6104,Urban
48021,Texas,Bastrop County,-126291.398,781754.3424,86958.8,6574,9.18,35.22,53.8,21.04,27.4,7,0.8008,Urban
48023,Texas,Baylor County,-296053.1023,1177137.523,3577.4,245,6.9,19.9,66.7,14.94,139.8,7.2,0.3087,Rural
48025,Texas,Bee County,-170967.9869,595638.4221,32595.6,1748,7.28,20.46,58.2,14.72,19.8,6.5,0.9472,Urban
48027,Texas,Bell County,-140678.0197,885760.971,355347.4,23899,10.18,31.36,82.6,20.66,79.4,6.1,0.9214,Urban
48029,Texas,Bexar County,-244489.3028,711523.6508,1980736.8,147930,10.44,32.2,89.8,22.04,74.6,7,0.9249,Urban
48031,Texas,Blanco County,-230548.7088,801852.2713,11784,887,6.98,20.16,51.0,15.04,39,8,0.3297,Rural
48033,Texas,Borden County,-505790.1712,1089155.717,662.8,48,6.86,19.38,1.0,14.1,17.9,6.3,0.3396,Rural
48035,Texas,Bosque County,-153865.5733,982002.2698,18480.4,1290,6.78,19.44,30.8,14.76,55.4,6.9,0.6486,Rural
48037,Texas,Bowie County,145557.5522,1154404.095,93784.4,6900,8.8,25.08,44.6,21.34,69,6.1,0.8581,Urban
48039,Texas,Brazoria County,53360.71523,679659.7669,368326.8,27641,10.16,31.74,79.0,23.68,64,7.5,0.6174,Urban
48041,Texas,Brazos County,-28875.96767,842781.3393,226354.2,12807,9.26,29.52,87.6,19.8,85.8,5.7,0.8132,Urban
48043,Texas,Brewster County,-699895.9101,775137.8522,9248.8,619,6.8,19.32,59.2,14.6,77.8,6.6,0.7849,Rural
48045,Texas,Briscoe County,-474100.4873,1287254.728,1510.2,107,6.8,19.3,56.4,14.36,64.5,3.2,0.5197,Rural
48047,Texas,Brooks County,-221480.7755,443748.0402,7124,390,6.74,19.42,47.8,14.14,18.3,6.1,0.9764,Rural
48049,Texas,Brown County,-282756.1289,971075.147,37949,2847,8.18,23.34,63.2,18.46,54.8,6.3,0.7855,Urban
48051,Texas,Burleson County,-59499.42417,824225.7779,18223.4,1248,7.14,21.06,43.4,14.94,40.6,7.3,0.5226,Urban
48053,Texas,Burnet County,-208330.3374,859344.6478,47679.4,3414,7.3,24.46,68.0,17.16,44,6.9,0.6076,Rural
48055,Texas,Caldwell County,-156407.9945,752647.7273,42877.8,2844,8.38,26.7,55.6,18.84,27.4,7.2,0.9055,Urban
48057,Texas,Calhoun County,-59349.28891,603782.9306,21512.2,1541,8.3,24.92,51.6,17.56,52.2,6.4,0.7393,Urban
48059,Texas,Callahan County,-315984.9823,1030567.394,13962.6,1009,7.58,21.7,28.4,15.86,8.4,6.9,0.2778,Urban
48061,Texas,Cameron County,-152707.1523,343702.6677,423422.2,34101,11.4,36.18,69.6,27.08,49.4,6,0.9828,Urban
48063,Texas,Camp County,94875.23015,1100885.162,12981.8,829,7.4,19.88,50.8,14.68,83.2,6.6,0.8717,Rural
48065,Texas,Carson County,-481852.3307,1385563.618,5974.8,376,6.9,19.76,67.4,14.72,46.5,7.7,0.0379,Urban
48067,Texas,Cass County,153706.5322,1113323.039,30082.2,2194,7.5,20.24,36.8,15.7,24.4,6.3,0.8393,Rural
48069,Texas,Castro County,-569843.0498,1293013.621,7620.6,408,6.84,19.54,46.0,14.28,15.8,8,0.8409,Rural
48071,Texas,Chambers County,134535.6277,741358.743,42644.2,2212,7.22,21.52,65.6,15.52,12,7.6,0.4742,Urban
48073,Texas,Cherokee County,78642.44955,974010.896,52404.2,4145,9.42,27.72,45.4,22.52,39,6.4,0.9494,Urban
48075,Texas,Childress County,-383081.7245,1282632.547,7171.8,382,6.94,19.22,71.0,14.66,136.8,5.8,0.718,Rural
48077,Texas,Clay County,-203028.2676,1193350.656,10418.2,847,7.96,23.74,27.8,17.3,38.2,6.3,0.2295,Urban
48079,Texas,Cochran County,-628767.2844,1193365.505,2863.8,162,7.02,19.36,38.8,14.32,42,6.9,0.9026,Rural
48081,Texas,Coke County,-426397.802,989637.1567,3330,243,6.9,19.7,56.8,14.5,17.9,4.1,0.4924,Rural
48083,Texas,Coleman County,-325560.9972,972414.726,8304.4,618,7.04,19.52,52.8,15.3,60.2,6.3,0.6117,Rural
48085,Texas,Collin County,-53055.0615,1124466.619,1004226.6,56892,7.7,24.9,92.2,18.08,97.8,8,0.2931,Urban
48087,Texas,Collingsworth County,-386556.4254,1331567.006,2952.4,175,6.88,19.22,77.4,14.38,36.8,7.6,0.9624,Rural
48089,Texas,Colorado County,-50940.92621,727452.6429,21314.2,1593,7.8,21.78,54.2,17.18,48.8,7.4,0.7339,Rural
48091,Texas,Comal County,-220101.1011,750760.4485,149038.2,9102,6.7,27.5,85.4,18.08,67.4,7.8,0.2992,Urban
48093,Texas,Comanche County,-240736.4503,989302.1725,13595.2,992,7.22,19.86,17.4,14.56,46.8,7,0.6913,Rural
48095,Texas,Concho County,-366352.0194,924283.8463,3365,242,7,19.32,46.0,14,30,7.4,0.4987,Rural
48097,Texas,Cooke County,-111715.9055,1175398.715,40477,2417,6.7,19.38,58.6,15.16,31.6,7.5,0.6394,Urban
48099,Texas,Coryell County,-170490.9204,925569.9998,75419,4054,8.14,24.34,68.0,18.86,20.6,5.5,0.816,Urban
48101,Texas,Cottle County,-391808.4501,1232479.965,1387.8,97,6.94,19.28,83.8,14.42,80.6,3.4,0.8651,Rural
48103,Texas,Crane County,-616568.6442,949303.0712,4785.2,233,6.86,19.46,90.8,14.18,29.2,8.6,0.6388,Rural
48105,Texas,Crockett County,-516749.3095,864401.7887,3543,207,6.74,19.64,36.0,14.6,34,8.1,0.7027,Rural
48107,Texas,Crosby County,-488129.8388,1185512.881,5794.8,339,6.88,19.5,42.8,14.18,34.6,7.5,0.9278,Urban
48109,Texas,Culberson County,-805531.9108,966245.4583,2190.6,144,7.1,19.44,93.0,14.54,40.9,7.4,0.985,Rural
48111,Texas,Dallam County,-587190.9165,1490321.036,7204.8,357,7.2,20.04,78.4,15.66,66.8,6.6,0.6305,Rural
48113,Texas,Dallas County,-72453.85712,1077556.612,2620461.6,163639,8.9,29.58,96.8,23.56,69.8,6.8,0.8899,Urban
48115,Texas,Dawson County,-553793.7307,1091912.099,12849,669,6.94,19.32,61.0,14.36,34.4,6.3,0.9908,Urban
48117,Texas,Deaf Smith County,-597674.5409,1343729.178,18649.8,893,6.86,19.72,81.2,14.46,11,7.7,0.7654,Urban
48119,Texas,Delta County,30387.23026,1146514.306,5308.4,357,7.14,19.62,66.0,14.54,19,6.9,0.3504,Rural
48121,Texas,Denton County,-103451.09,1126816.461,861597,48384,7.86,28.08,93.8,19.46,57.8,7.7,0.3447,Urban
48123,Texas,Dewitt County,-132253.0463,668513.361,20322.4,1321,7.06,19.96,67.0,15.42,53.4,7.3,0.874,Rural
48125,Texas,Dickens County,-440164.6324,1183174.325,2198.6,145,6.84,19.3,37.4,14.44,45.4,6.8,0.8829,Rural
48127,Texas,Dimmit County,-368864.2365,602002.0084,10313.8,541,6.72,19.42,64.8,14.62,40.4,5.8,1,Rural
48129,Texas,Donley County,-435762.6053,1333952.451,3324.2,228,7.04,19.6,38.6,14.2,31.1,7.1,0.3383,Rural
48131,Texas,Duval County,-248537.3458,516062.8474,11225.6,640,6.88,19.28,38.8,14.06,17.9,6.3,0.9825,Rural
48133,Texas,Eastland County,-265257.2065,1032244.202,18351,1173,6.68,20.48,45.4,15.04,28.4,6.2,0.8237,Rural
48135,Texas,Ector County,-615831.7301,998406.1846,162119.4,7897,7.76,28.56,69.8,25.22,59.4,7.7,0.8985,Urban
48137,Texas,Edwards County,-414901.2517,776874.765,1929.4,144,6.94,19.38,2.8,14.18,44.2,7.6,0.6735,Rural
48139,Texas,Ellis County,-74423.2684,1030988.275,179628.2,13953,10.26,32.38,70.4,24.14,40.8,7.5,0.5334,Urban
48141,Texas,El Paso County,-963428.4847,1017949.003,839922,64629,10.9,32.92,81.0,22.96,49.2,7.1,0.9803,Urban
48143,Texas,Erath County,-207912.9784,1020520.641,42399.2,2183,6.96,20.2,65.8,15.42,56.6,5.9,0.7998,Urban
48145,Texas,Falls County,-88880.7923,909126.2269,17323.4,1190,7.76,19.82,34.0,15.18,11.8,5.9,0.9905,Urban
48147,Texas,Fannin County,-9847.679889,1169603.134,35038,2187,6.84,20.2,46.4,14.66,19.4,6.2,0.5681,Rural
48149,Texas,Fayette County,-88814.43179,756119.8599,25332.6,1906,7.2,23.2,52.8,15.24,31.8,7.3,0.4535,Rural
48151,Texas,Fisher County,-409984.588,1084101.795,3837.4,272,6.9,19.34,20.6,14.42,31.4,7.4,0.2441,Rural
48153,Texas,Floyd County,-485562.7542,1236610.187,5798.6,347,6.98,19.52,68.8,14.28,62.2,7.8,0.7616,Rural
48155,Texas,Foard County,-346421.322,1219048.761,1179,90,7,19.62,41.0,14.46,17.9,3.3,0.6881,Rural
48157,Texas,Fort Bend County,22208.58992,716991.8718,789063.4,50606,8.76,26,90.6,18.34,84.8,7.7,0.4513,Urban
48159,Texas,Franklin County,72364.50283,1123146.226,10737.2,727,7.04,19.78,21.0,15.2,28,7,0.4309,Rural
48161,Texas,Freestone County,-14061.30345,958890.4528,19729.6,1340,7.4,20,24.6,16.36,30.4,6.5,0.8472,Rural
48163,Texas,Frio County,-303611.4456,648863.0189,19811.4,932,6.84,19.26,21.4,14.24,19.2,7.5,0.9838,Rural
48165,Texas,Gaines County,-617736.7898,1095971.604,21101,875,7.04,20.64,34.8,15.9,17,8.1,0.7584,Rural
48167,Texas,Galveston County,100981.1827,702239.0095,337917,29130,10.66,32.86,87.0,25.4,74.8,6.8,0.7352,Urban
48169,Texas,Garza County,-490684.8987,1137041.262,6399.8,335,6.92,19.16,13.0,14.14,15.6,7.8,0.6359,Rural
48171,Texas,Gillespie County,-282875.2602,809110.2765,26783.8,2016,6.74,19.84,72.0,14.42,119.2,7.8,0.5923,Urban
48173,Texas,Glasscock County,-519738.6193,992346.8761,1379.6,77,6.94,19.44,0.0,14.32,18.3,5.7,0.352,Urban
48175,Texas,Goliad County,-139702.7055,621651.5696,7589.4,543,7.1,20.32,58.6,15,31.4,7.2,0.543,Urban
48177,Texas,Gonzales County,-144813.8662,710241.9405,20876,1223,7.06,19.82,38.8,14.32,37,6.6,0.8867,Rural
48179,Texas,Gray County,-433194.4878,1382641.693,22113.6,1370,7.58,22.08,88.4,15.44,41.8,7,0.7759,Urban
48181,Texas,Grayson County,-62435.18733,1173524.925,133579.2,9293,7.98,23.18,71.4,16.76,46.8,6.7,0.6741,Urban
48183,Texas,Gregg County,110603.9819,1045985.443,123798.6,7982,8.14,23.5,78.0,19.24,85.6,6.2,0.9128,Urban
48185,Texas,Grimes County,1387.057181,829724.8269,28521.4,1886,7.52,22.64,41.6,16.96,24.6,6.1,0.8749,Rural
48187,Texas,Guadalupe County,-188739.9578,725080.3609,163214.6,10818,8.54,29.24,75.0,19.06,32.4,7.4,0.5331,Urban
48189,Texas,Hale County,-533464.3002,1239213.649,33677.4,1767,7.14,20.88,71.0,14.94,30.4,6.8,0.9313,Urban
48191,Texas,Hall County,-426157.2937,1284810.593,3028,209,6.98,19.36,39.6,14.56,32.2,5.8,0.9045,Rural
48193,Texas,Hamilton County,-199234.7007,961114.0627,8445.6,585,6.8,19.08,27.3,14.38,94.6,6.6,0.5882,Rural
48195,Texas,Hansford County,-476370.9236,1483243.633,5425.2,287,6.84,20.08,82.6,14.4,48.2,6.7,0.7638,Rural
48197,Texas,Hardeman County,-342073.4682,1254162.835,3953.2,270,7.08,20.6,47.6,15.48,116.2,6.3,0.6445,Rural
48199,Texas,Hardin County,154523.9725,807576.6117,57315,3779,7.72,26.1,64.8,20.68,19.4,6.6,0.4889,Urban
48201,Texas,Harris County,58635.65531,753761.0836,4678621,328565,10.16,30.18,92.8,21.48,58.8,7,0.8953,Urban
48203,Texas,Harrison County,152138.513,1054224.785,66572,4994,8.9,24.24,59.0,18.16,29.6,6.7,0.8959,Urban
48205,Texas,Hartley County,-590665.7994,1441428.922,5615.2,325,6.94,19.4,50.8,14.46,17.9,7.4,0.5964,Rural
48207,Texas,Haskell County,-345565.0079,1129978.658,5730.4,387,6.98,20.04,41.6,15.54,52.4,6.5,0.9386,Rural
48209,Texas,Hays County,-195597.1012,777913.5928,222628.4,12919,8.46,28.88,84.0,16.94,42.8,7.7,0.6585,Urban
48211,Texas,Hemphill County,-382198.3721,1429159.6,3914.8,200,6.84,19.5,84.2,14.44,102.4,8.1,0.6941,Rural
48213,Texas,Henderson County,13719.21272,1015487.959,81958.6,7118,8.88,28.2,63.4,22.22,31.4,6.3,0.859,Urban
48215,Texas,Hidalgo County,-219365.8249,373818.4965,864070,65656,11.92,40.82,59.0,27.06,45.6,5.3,0.9882,Urban
48217,Texas,Hill County,-106460.3465,991375.989,36187.6,2584,7.66,22.3,52.2,17.38,25.4,7.4,0.8781,Rural
48219,Texas,Hockley County,-584118.1806,1190661.967,23057,1243,7.08,19.74,64.6,15.74,59,6.7,0.9395,Urban
48221,Texas,Hood County,-171368.89,1041374.8,60167.4,4706,7.6,23.16,74.2,16.38,47.4,7.2,0.4545,Urban
48223,Texas,Hopkins County,40378.23231,1120070.279,36792,2410,7.48,20.76,39.8,15.16,27.2,6.8,0.6801,Urban
48225,Texas,Houston County,54792.74109,915968.7176,22949.4,1921,8.54,22.74,53.4,20.2,17.4,5.2,0.9465,Rural
48227,Texas,Howard County,-508951.2183,1040478.111,36482.2,2144,7.4,20.64,77.0,15.66,29,6.1,0.9096,Urban
48229,Texas,Hudspeth County,-887263.3211,975024.4929,4609.6,250,7,19.62,0.0,14.46,17.9,1.6,0.9997,Urban
48231,Texas,Hunt County,-7944.672957,1117079.176,96167.8,6734,8.4,23.04,61.8,18.52,29,6.7,0.8842,Urban
48233,Texas,Hutchinson County,-479136.7021,1434344.054,21139.8,1257,7.12,20.74,79.2,15.38,28.6,6.7,0.45,Urban
48235,Texas,Irion County,-472408.0772,926657.2628,1539,102,6.84,19.8,68.8,14.48,46.5,5.5,0.3746,Urban
48237,Texas,Jack County,-201174.252,1131688.959,8882,533,6.96,19.74,53.0,14.54,44.8,6.1,0.8167,Rural
48239,Texas,Jackson County,-56351.3882,653581.2985,14832.4,920,7.26,22.54,51.0,15.42,9.6,7.4,0.7645,Rural
48241,Texas,Jasper County,188532.2701,854003.3502,35597,2852,8.78,27.44,52.4,18.28,35.8,6.1,0.9424,Rural
48243,Texas,Jeff Davis County,-776812.0678,882149.153,2245.2,213,6.96,19.36,56.8,14.3,44.4,7.7,0.6044,Rural
48245,Texas,Jefferson County,177294.0906,758141.2858,253534.2,23037,11.46,36.78,64.6,28.38,54.6,5.8,0.9554,Urban
